NAME,POSTCODE,LATITUDE,LONGITUDE,STATE_NAME
Prospect,5082,-34.887424,138.594177,SA
Prospect,7250,-41.470417,147.135147,TAS
Prospect East,5082,-34.882889,138.593796,SA
Prospect Hill,5201,-35.224163,138.734085,SA
Prospect Vale,7250,-41.480961,147.126266,TAS
Prospect West,5082,-34.882889,138.593796,SA
Proston,4613,-26.160662,151.600616,QLD
Providence Portal,2629,-35.941105,148.628876,NSW
Pucawan,2666,-34.396626,147.354828,NSW
Puckapunyal,3662,-36.951447,144.917145,VIC
Puckapunyal Milpo,3662,-36.951447,144.917145,VIC
Puddledock,2350,-30.392668,151.755157,NSW
Pularumpi,822,-11.405062,130.41716,NT
Pulganbar,2460,-29.45829,152.683594,NSW
Pullabooka,2810,-33.748154,147.769623,NSW
Pullenvale,4069,-27.523371,152.88649,QLD
Pulletop,2650,-35.440804,147.397903,NSW
Pumpenbil,2484,-28.378508,153.148041,NSW
Pumphreys Bridge,6308,-32.690857,116.898232,WA
Punchbowl,2196,-33.92588,151.056229,NSW
Punchbowl,2460,-29.489437,152.791321,NSW
Punchbowl,7249,-41.458824,147.162292,TAS
Punchs Creek,4357,-27.933083,151.386719,QLD
Puntabie,5680,-32.209763,134.135376,SA
Punthari,5238,-34.816296,139.308807,SA
Punyelroo,5354,-34.605892,139.603226,SA
Pura Pura,3271,-37.819984,143.081909,VIC
Purdeet,3289,-37.923454,142.37825,VIC
Pureba,5680,-31.936714,134.182983,SA
Purfleet,2430,-31.940989,152.468643,NSW
Purga,4306,-27.660244,152.715927,QLD
Purlewaugh,2357,-31.345053,149.503922,NSW
Purnim,3278,-38.281212,142.617859,VIC
Purnim West,3278,-38.300674,142.559738,VIC
Purnong,5238,-34.853874,139.618286,SA
Purnong Landing,5238,-34.852547,139.627945,SA
Purnululu,6770,-17.458876,128.310989,WA
Purrawunda,4356,-27.519609,151.625748,QLD
Putney,2112,-33.823357,151.108536,NSW
Putta Bucca,2850,-32.575371,149.584,NSW
Putty,2330,-32.969707,150.674088,NSW
Pyalong,3521,-37.098969,144.85112,VIC
Pyangle,2849,-32.65657,149.930466,NSW
Pyap,5333,-34.44875,140.49913,SA
Pyap West,5333,-34.555851,140.352524,SA
Pyengana,7216,-41.288818,148.006683,TAS
Pygery,5655,-33.02087,135.416031,SA
Pymble,2073,-33.744007,151.141785,NSW
Pyramid Hill,3575,-36.055176,144.114548,VIC
Pyramul,2850,-32.882347,149.619675,NSW
Pyree,2540,-34.916668,150.699997,NSW
Pyrmont,2009,-33.86879,151.194214,NSW
Q Supercentre,4218,-28.047588,153.408264,QLD
Quaama,2550,-36.464676,149.868927,NSW
Quairading,6383,-32.011097,117.399574,WA
Quakers Hill,2763,-33.727383,150.883606,NSW
Qualco,5322,-34.08794,139.914627,SA
Qualeup,6394,-33.837105,116.811066,WA
Quambatook,3540,-35.847092,143.521912,VIC
Quambone,2831,-30.932558,147.877899,NSW
Quamby Bend,7292,-41.483463,146.869904,TAS
Quamby Brook,7304,-41.594471,146.71196,TAS
Quanda,2828,-31.149172,148.714905,NSW
Quandary,2665,-34.384865,147.316666,NSW
Quandialla,2721,-34.009552,147.79248,NSW
Quandong,3030,-37.845238,144.528946,VIC
Quantong,3401,-36.737583,142.021469,VIC
Quarry Hill,3550,-36.777523,144.279282,VIC
Queanbeyan,2620,-35.354919,149.231247,NSW
Queanbeyan East,2620,-35.345181,149.24588,NSW
Queanbeyan West,2620,-35.356014,149.20871,NSW
Quedjinup,6281,-33.620949,115.093567,WA
Queens Beach,4805,-19.978441,148.232254,QLD
Queens Domain,7000,-42.865566,147.328568,TAS
Queens Park,2022,-33.900284,151.252838,NSW
Queens Park,6107,-32.000053,115.952057,WA
Queens Pinch,2850,-32.740307,149.675308,NSW
Queenscliff,2096,-33.781277,151.283951,NSW
Queenscliff,3225,-38.267445,144.661453,VIC
Queensferry,3984,-38.418175,145.500778,VIC
Queenstown,5014,-34.855976,138.510147,SA
Queenstown,7467,-42.080025,145.556351,TAS
Queenton,4820,-20.082098,146.267746,QLD
Queenwood,6239,-33.538506,115.920837,WA
Quelagetting,6405,-31.466816,117.085869,WA
Quellington,6302,-31.757071,116.858688,WA
Quialigo,2580,-34.920105,149.743301,NSW
Quidong,2632,-36.94664,149.039764,NSW
Quiera,2622,-34.91227,150.165756,NSW
Quilpie,4480,-26.613558,144.268768,QLD
Quinalow,4403,-27.106342,151.622314,QLD
Quindalup,6281,-33.63583,115.150497,WA
Quindanning,6391,-33.051228,116.56797,WA
Quinninup,6258,-34.433685,116.251083,WA
Quinns Rocks,6030,-31.672417,115.707619,WA
Quipolly,2343,-31.45315,150.682541,NSW
Quirindi,2343,-31.507799,150.680099,NSW
Qunaba,4670,-24.840374,152.412674,QLD
Quoiba,7310,-41.20591,146.349823,TAS
Quorn,5433,-32.345829,138.040573,SA
Quorrobolong,2325,-32.920677,151.348694,NSW
Raaf Base Darwin,820,-12.426033,130.865189,NT
Raby,2566,-34.025673,150.820557,NSW
Raby Bay,4163,-27.515827,153.284012,QLD
Racecourse,4740,-21.165972,149.131546,QLD
Racecourse Bay,5291,-38.055397,140.752609,SA
Raceview,4305,-27.634056,152.774826,QLD
Radford,4307,-27.852524,152.630783,QLD
Raglan,2795,-33.424938,149.648666,NSW
Raglan,3373,-37.361851,143.345291,VIC
Raglan,4697,-23.81167,150.791168,QLD
Railton,7305,-41.343685,146.425598,TAS
Railway Estate,4810,-19.27096,146.816559,QLD
Rainbow,3424,-35.9002,141.997192,VIC
Rainbow Beach,4581,-25.902021,153.092133,QLD
Rainbow Flat,2430,-32.011864,152.474213,NSW
Rainbow Reach,2440,-30.918833,153.007843,NSW
Rakula,822,-13.092647,130.659683,NT
Raleigh,2454,-30.455463,153.010086,NSW
Ramco,5322,-34.170238,139.932495,SA
Ramco Heights,5322,-34.206493,139.916382,SA
Raminea,7109,-43.32935,146.970779,TAS
Ramingining,822,-12.328719,134.942719,NT
Ramornie,2460,-29.645876,152.789825,NSW
Ramsay,4358,-27.725779,152.01239,QLD
Ramsay,5575,-34.805271,137.689621,SA
Ramsgate,2217,-33.984333,151.1362,NSW
Ramsgate Beach,2217,-33.985413,151.146072,NSW
Ranceby,3951,-38.374176,145.841248,VIC
Rand,2642,-35.592949,146.577438,NSW
Randalls Bay,7112,-43.243492,147.120224,TAS
Randwick,2031,-33.914436,151.241638,NSW
Ranelagh,7109,-43.007397,147.040848,TAS
Ranford,6390,-32.792763,116.494949,WA
Ranga,7255,-40.165466,148.107803,TAS
Rangari,2380,-30.645353,150.427429,NSW
Rangemore,4352,-26.98167,151.675552,QLD
Rangemore,4806,-19.922905,147.433334,QLD
Rangers Valley,2370,-29.549866,151.762802,NSW
Ranges Bridge,4405,-27.122799,151.105484,QLD
Rangeview,3132,-37.80479,145.201187,VIC
Rangeville,4350,-27.582569,151.980087,QLD
Rangeway,6530,-28.784159,114.629707,WA
Rangewood,4817,-19.314713,146.639755,QLD
Ranken,4825,-20.024479,137.489182,NT
Rankin Park,2287,-32.924927,151.681091,NSW
Rankins Springs,2669,-33.841591,146.261841,NSW
Rannock,2701,-34.627739,147.252487,NSW
Ransome,4154,-27.486147,153.181335,QLD
Rapid Bay,5204,-35.525513,138.189972,SA
Rapid Creek,810,-12.376464,130.858521,NT
Rappville,2469,-29.087921,152.954514,NSW
Rasmussen,4815,-19.345184,146.727951,QLD
Rathdowney,4287,-28.211893,152.863266,QLD
Rathmines,2283,-33.038979,151.590546,NSW
Rathscar,3465,-36.977814,143.552124,VIC
Rathscar West,3465,-37.002781,143.485092,VIC
Raukkan,5259,-35.471191,139.324722,SA
Ravenhall,3023,-37.765213,144.752396,VIC
Ravensbourne,4352,-27.344904,152.162582,QLD
Ravensdale,2259,-33.174126,151.302597,NSW
Ravenshoe,4888,-17.607798,145.482895,QLD
Ravensthorpe,6346,-33.581612,120.048103,WA
Ravenswood,2824,-31.698021,147.841705,NSW
Ravenswood,3453,-36.894714,144.216156,VIC
Ravenswood,4816,-20.099791,146.890656,QLD
Ravenswood,6208,-32.586151,115.828636,WA
Ravenswood,7250,-41.418949,147.17514,TAS
Ravenswood South,3453,-36.95266,144.235214,VIC
Ravensworth,2330,-32.440964,151.05481,NSW
Ravensworth,4871,-17.326555,143.60321,QLD
Rawbelle,4630,-25.030943,150.839218,QLD
Rawdon Island,2446,-31.433556,152.779129,NSW
Rawdon Vale,2422,-31.99098,151.706512,NSW
Rawlinna,6434,-31.01026,125.324112,WA
Raworth,2321,-32.726887,151.613068,NSW
Rawson,3825,-37.955635,146.399246,VIC
Rawsonville,2830,-32.175068,148.492676,NSW
Raymond Island,3880,-37.920856,147.728119,VIC
Raymond Terrace,2324,-32.7621,151.743164,NSW
Raymond Terrace East,2324,-32.7621,151.743164,NSW
Raywood,3570,-36.535725,144.209137,VIC
Razorback,2571,-34.157921,150.653763,NSW
Razorback,2850,-33.046486,149.800171,NSW
Recherche,7109,-43.534248,146.867279,TAS
Red Cliffs,3496,-34.306484,142.186523,VIC
Red Creek,5255,-35.147659,138.981277,SA
Red Gully,6503,-31.03937,115.804008,WA
Red Head,2430,-32.059811,152.542953,NSW
Red Hill,2347,-30.47621,150.629318,NSW
Red Hill,2603,-35.340763,149.131516,ACT
Red Hill,2720,-35.162159,148.392151,NSW
Red Hill,2824,-31.7286,147.80423,NSW
Red Hill,3937,-38.369762,145.011444,VIC
Red Hill,4059,-27.454914,153.007126,QLD
Red Hill,6056,-31.850183,116.058884,WA
Red Hill Rockhampton,4701,-23.330851,150.526199,QLD
Red Hill South,3937,-38.382122,145.023468,VIC
Red Hills,7304,-41.536659,146.582748,TAS
Red Lion,3371,-37.168381,143.759354,VIC
Red Range,2370,-29.774014,151.898193,NSW
Red River,4871,-17.598379,143.507095,QLD
Red Rock,2456,-29.983778,153.228043,NSW
Red Rocks,2577,-34.773159,150.521378,NSW
Redan,3350,-37.577965,143.84407,VIC
Redbank,2446,-31.441145,152.74527,NSW
Redbank,3477,-36.939262,143.332657,VIC
Redbank,4301,-27.604401,152.870117,QLD
Redbank,6721,-20.345654,118.62928,WA
Redbank Creek,4312,-27.281141,152.312988,QLD
Redbank Plains,4301,-27.646669,152.869186,QLD
Redbanks,5502,-34.475079,138.562408,SA
Redbournberry,2330,-32.560146,151.193466,NSW
Redcastle,3523,-36.784592,144.787643,VIC
Redcliffe,4020,-27.22974,153.108261,QLD
Redcliffe,6104,-31.942123,115.939316,WA
Redcliffe North,4020,-27.22974,153.108261,QLD
Reddestone,2370,-29.660872,151.663483,NSW
Redesdale,3444,-37.021259,144.532013,VIC
Redfern,2016,-33.892216,151.205872,NSW
Redford,4467,-25.940353,147.478256,QLD
Redgate,4605,-26.271906,152.031433,QLD
Redgate,6286,-34.027225,115.028336,WA
Redhead,2290,-33.009769,151.710938,NSW
Redhill,5521,-33.526768,138.219452,SA
Redhill Farms,4671,-25.029427,151.949951,QLD
Redland Bay,4165,-27.61174,153.302444,QLD
Redlands,2646,-35.933971,146.339035,NSW
Redlynch,4870,-16.887804,145.696228,QLD
Redmond,6327,-34.886723,117.692146,WA
Redmond West,6327,-34.898914,117.549599,WA
Redpa,7330,-40.921364,144.761429,TAS
Redridge,4660,-25.175398,152.350266,QLD
Redwood,4350,-27.56452,151.97963,QLD
Redwood Park,5097,-34.816093,138.699478,SA
Reedy,6640,-27.123453,118.278084,WA
Reedy Creek,2330,-32.450424,151.340317,NSW
Reedy Creek,2849,-32.692913,150.005035,NSW
Reedy Creek,3658,-37.260242,145.126862,VIC
Reedy Creek,4227,-28.101643,153.401352,QLD
Reedy Creek,5275,-36.927475,140.026062,SA
Reedy Dam,3395,-35.96479,142.642899,VIC
Reedy Flat,3895,-37.402363,147.904892,VIC
Reedy Lake,3579,-35.663822,143.870178,VIC
Reedy Marsh,7304,-41.432716,146.698135,TAS
Reedy Swamp,2550,-36.697762,149.892624,NSW
Reefton,2666,-34.230331,147.427277,NSW
Reefton,3799,-37.67577,145.859161,VIC
Reekara,7256,-39.748249,143.917984,TAS
Reesville,4552,-26.75782,152.800522,QLD
Reeves Plains,5502,-34.526485,138.647736,SA
Regans Ford,6507,-30.977249,115.700218,WA
Regency Downs,4341,-27.531443,152.441711,QLD
Regency Park,5010,-34.860813,138.568161,SA
Regency Park,5942,-37.85495,145.236511,SA
Regency Park Bc,5010,-34.861294,138.563751,SA
Regent West,3072,-37.728565,145.002625,VIC
Regents Park,2143,-33.883678,151.024399,NSW
Regents Park,4118,-27.666389,153.035339,QLD
Regentville,2745,-33.775021,150.666397,NSW
Reid,2612,-35.282043,149.140167,ACT
Reid,5118,-34.605911,138.72728,SA
Reid River,4816,-19.762997,146.834167,QLD
Reids Creek,4625,-25.530029,151.539429,QLD
Reids Flat,2586,-34.126972,149.014969,NSW
Reidsdale,2622,-35.573402,149.849213,NSW
Reinscourt,6280,-33.654701,115.404869,WA
Relbia,7258,-41.48711,147.194855,TAS
Remlap,6472,-30.089581,117.638634,WA
Rendelsham,5280,-37.549274,140.225281,SA
Renison Bell,7469,-41.795628,145.432281,TAS
Renmark,5341,-34.166668,140.733337,SA
Renmark North,5341,-34.128311,140.716537,SA
Renmark South,5341,-34.208969,140.718353,SA
Renmark West,5341,-34.15955,140.7285,SA
Renner Springs,862,-18.31879,133.7957,NT
Rennie,2646,-35.818439,146.12883,NSW
Renown Park,5008,-34.89188,138.57637,SA
Renwick,2575,-33.854584,151.158997,NSW
Repentance Creek,2480,-28.632282,153.408401,NSW
Repton,2454,-30.439192,153.028824,NSW
Research,3095,-37.704304,145.179977,VIC
Reserve Creek,2484,-28.349871,153.492065,NSW
Reservoir,3073,-37.711864,145.010757,VIC
Reservoir,6076,-31.962324,116.166336,WA
Reservoir East,3073,-37.711864,145.010757,VIC
Reservoir North,3073,-37.711864,145.010757,VIC
Reservoir South,3073,-37.711864,145.010757,VIC
Retreat,2355,-30.610332,151.082748,NSW
Retreat,7254,-41.150982,147.173294,TAS
Retro,4723,-22.861959,147.876068,QLD
Revesby,2212,-33.951855,151.01535,NSW
Revesby Heights,2212,-33.965946,151.018188,NSW
Revesby North,2212,-33.949505,151.015121,NSW
Reynard,3858,-37.350784,146.661087,VIC
Reynella,5161,-35.104221,138.527618,SA
Reynella East,5161,-35.091801,138.55899,SA
Reynolds Neck,7304,-41.868843,146.691666,TAS
Rheban,7190,-42.631771,147.927017,TAS
Rheola,3517,-36.651375,143.699203,VIC
Rhine Falls,2630,-36.190121,148.894516,NSW
Rhodes,2138,-33.83086,151.08754,NSW
Rhydding,4718,-24.745083,149.47699,QLD
Rhyll,3923,-38.472412,145.27565,VIC
Rhymney,3377,-37.23724,142.821548,VIC
Rhyndaston,7120,-42.479557,147.384811,TAS
Rhynie,5412,-34.147934,138.690063,SA
Riachella,3385,-36.826855,142.687866,VIC
Riana,7316,-41.201851,145.998642,TAS
Rich Avon,3480,-36.451,142.891785,VIC
Rich Avon East,3480,-36.526817,142.888428,VIC
Rich Avon West,3480,-36.531151,142.824814,VIC
Richardson,2905,-35.427525,149.116043,ACT
Richlands,2580,-34.337444,149.78334,NSW
Richlands,4077,-27.596125,152.955811,QLD
Richmond,2753,-33.596512,150.750504,NSW
Richmond,3121,-37.818634,145.001465,VIC
Richmond,4740,-21.098475,149.148117,QLD
Richmond,4822,-20.729456,143.141693,QLD
Richmond,5033,-34.942108,138.564682,SA
Richmond,7025,-42.735863,147.437042,TAS
Richmond East,3121,-37.818634,145.001465,VIC
Richmond Hill,2480,-28.780569,153.342957,NSW
Richmond Hill,4820,-20.067013,146.259369,QLD
Richmond Lowlands,2753,-33.595631,150.756439,NSW
Richmond North,3121,-37.818634,145.001465,VIC
Richmond Plains,3518,-36.383324,143.467712,VIC
Richmond Raaf,2755,-31.253218,146.921097,NSW
Richmond South,3121,-37.818634,145.001465,VIC
Richmond Vale,2323,-32.860493,151.504837,NSW
Riddells Creek,3431,-37.439423,144.664352,VIC
Ridgehaven,5097,-34.827583,138.694962,SA
Ridgelands,4702,-23.313187,150.235779,QLD
Ridgeway,7054,-42.916931,147.2883,TAS
Ridgewood,4563,-26.46048,152.798737,QLD
Ridgewood,6030,-31.667393,115.722984,WA
Ridgley,7321,-41.148125,145.834808,TAS
Ridleyton,5008,-34.893009,138.569931,SA
Rifle Range,4311,-27.459652,152.530579,QLD
Riggs Creek,3666,-36.641777,145.591095,VIC
Rileys Hill,2472,-29.012514,153.397217,NSW
Ringarooma,7263,-41.241066,147.733643,TAS
Ringbark,6258,-34.20401,116.121971,WA
Ringtail Creek,4565,-26.345509,152.965485,QLD
Ringwood,2646,-35.868328,146.241882,NSW
Ringwood,3134,-37.814262,145.227386,VIC
Ringwood,4343,-27.534456,152.230515,QLD
Ringwood East,3135,-37.812176,145.249786,VIC
Ringwood North,3134,-37.793789,145.235672,VIC
Riordanvale,4800,-20.290895,148.657593,QLD
Ripley,4306,-27.668015,152.783432,QLD
Ripplebrook,3818,-38.200089,145.772537,VIC
Rippleside,3215,-38.123306,144.353455,VIC
Ripponlea,3185,-37.876572,144.995377,VIC
Risdon,7017,-42.822777,147.317642,TAS
Risdon Park,5540,-33.200115,137.990051,SA
Risdon Park South,5540,-33.208912,137.988098,SA
Risdon Vale,7016,-42.803722,147.366959,TAS
Rita Island,4807,-19.629993,147.503906,QLD
River Heads,4655,-25.405817,152.905472,QLD
River Ranch,4680,-23.960087,151.149017,QLD
Riverglades,5253,-35.104198,139.294296,SA
Riverglen,5253,-35.165047,139.305237,SA
Riverhills,4074,-27.558998,152.912109,QLD
Riverina Msc,2678,-31.253218,146.921097,NSW
Riverlea,2850,-32.686256,149.754913,NSW
Riverleigh,4626,-25.608027,151.215836,QLD
Riverside,2444,-31.413939,152.868484,NSW
Riverside,3401,-36.72369,142.23349,VIC
Riverside,7250,-41.412979,147.100571,TAS
Riverside Centre,4001,-27.46718,153.030579,QLD
Riverslea,3860,-38.006172,146.948792,VIC
Riversleigh,4470,-26.770239,146.470154,QLD
Riverstone,2765,-33.67955,150.860779,NSW
Riverton,4385,-29.076662,151.4785,QLD
Riverton,5412,-34.159283,138.747437,SA
Riverton,6148,-32.033165,115.903206,WA
Rivertree,2372,-28.636196,152.238632,NSW
Rivervale,6103,-31.960882,115.920189,WA
Riverview,2066,-33.824627,151.16214,NSW
Riverview,2404,-29.901836,150.731689,NSW
Riverview,4303,-27.598722,152.846619,QLD
Riverview,4670,0,0,QLD
Riverwood,2210,-33.952133,151.052307,NSW
Rivett,2611,-35.34742,149.035889,ACT
Rixs Creek,2330,-32.522976,151.131729,NSW
Roadvale,4310,-27.91783,152.689728,QLD
Rob Roy,2360,-29.720957,151.004868,NSW
Robe,5276,-37.162487,139.754898,SA
Robertson,2577,-34.588524,150.591553,NSW
Robertson,4109,-27.568817,153.064224,QLD
Robertsons Beach,3971,-38.656334,146.730408,VIC
Robertstown,5381,-33.989609,139.082291,SA
Robigana,7275,-41.259689,146.946014,TAS
Robin Falls,822,-13.482751,131.143997,NT
Robin Hill,2795,-33.4254,149.545013,NSW
Robina,4226,-28.079618,153.388123,QLD
Robina Town Centre,4230,-28.05678,153.396652,QLD
Robinson,3019,-37.790298,144.836929,VIC
Robinson,6330,-35.031624,117.8423,WA
Robinson River,852,-16.759495,136.981995,NT
Robinvale,3549,-34.584328,142.772125,VIC
Robinvale Irrigation District Section B,3549,-34.616943,142.790039,VIC
Robinvale Irrigation District Section C,3549,-34.62421,142.730499,VIC
Robinvale Irrigation District Section D,3549,-34.637741,142.756577,VIC
Robinvale Irrigation District Section E,3549,-34.665237,142.763596,VIC
Rochedale,4123,-27.580566,153.125137,QLD
Rochedale South,4123,-27.595806,153.124329,QLD
Rocherlea,7248,-41.376171,147.137543,TAS
Roches Beach,7170,-42.889786,147.49617,TAS
Rochester,3561,-36.361874,144.699402,VIC
Rochester,5464,-33.698597,138.491623,SA
Rochford,3442,-37.313965,144.676529,VIC
Rock Flat,2630,-36.348488,149.211945,NSW
Rock Forest,2795,-33.355957,149.402206,NSW
Rock Valley,2480,-28.727009,153.157837,NSW
Rockbank,3335,-37.735806,144.671234,VIC
Rockdale,2216,-33.950821,151.138794,NSW
Rockhampton,4700,-23.375,150.511673,QLD
Rockhampton City,4700,-23.375,150.511673,QLD
Rockhampton Hospital,4700,-23.378895,150.495193,QLD
Rockingham,4854,-18.028069,145.977875,QLD
Rockingham,6168,-32.275631,115.72953,WA
Rockingham,6968,-32.285587,115.74131,WA
Rockingham Beach,6168,-32.276814,115.725433,WA
Rockingham Beach,6969,-32.272751,115.734314,WA
Rocklands,3401,-37.210678,141.94487,VIC
Rocklea,4106,-27.549192,153.00592,QLD
Rocklea,6751,-23.046106,117.589012,WA
Rockleigh,5254,-35.048512,139.034393,SA
Rockley,2795,-33.689232,149.563736,NSW
Rockley Mount,2795,-33.554882,149.55986,NSW
Rocklyn,3364,-37.430145,144.052597,VIC
Rockmount,4344,-27.681393,152.020401,QLD
Rocksberg,4510,-27.123669,152.85997,QLD
Rockside,4343,-27.707695,152.289261,QLD
Rockton,2632,-37.137218,149.31752,NSW
Rockville,4350,-27.539186,151.93364,QLD
Rockwell,6532,-28.346355,114.91523,WA
Rocky Camp,5280,-37.574509,140.409485,SA
Rocky Cape,7321,-40.899403,145.477295,TAS
Rocky Creek,2371,-29.263937,151.339325,NSW
Rocky Creek,2390,-30.061638,150.253418,NSW
Rocky Creek,4357,-28.017292,151.348846,QLD
Rocky Glen,2357,-31.114605,149.56781,NSW
Rocky Gully,5253,-35.112885,139.2211,SA
Rocky Gully,6397,-34.609459,117.032333,WA
Rocky Hall,2550,-36.930546,149.505981,NSW
Rocky Hills,7190,-42.222553,148.017914,TAS
Rocky Plain,2628,-36.226883,148.672699,NSW
Rocky Plain,5381,-34.022739,139.141724,SA
Rocky Point,2259,-33.292149,151.468658,NSW
Rocky Point,3377,-37.333813,142.838623,VIC
Rocky Point,4873,-16.391098,145.407776,QLD
Rocky Point,4874,-12.629143,141.879181,QLD
Rocky Point,5238,-34.853851,139.442001,SA
Rocky River,2358,-30.610212,151.48735,NSW
Rocky River,2372,-29.144138,152.346115,NSW
Rockyview,4701,-23.277258,150.50885,QLD
Rodd Point,2046,-33.866566,151.141907,NSW
Rodds Bay,4678,-24.118462,151.654388,QLD
Rodgers Creek,4370,-28.190826,151.815948,QLD
Roebourne,6718,-20.769167,117.146576,WA
Roebuck,6725,-18.17214,122.504677,WA
Roelands,6226,-33.292782,115.864006,WA
Roger River,7330,-41.010414,145.064056,TAS
Rogues Point,5571,-34.495731,137.894516,SA
Rokeby,3821,-38.074932,145.928802,VIC
Rokeby,7019,-42.899448,147.430206,TAS
Rokewood,3330,-37.935974,143.715225,VIC
Rokewood Junction,3351,-37.844288,143.677429,VIC
Roland,7306,-41.407269,146.240387,TAS
Roleystone,6111,-32.112286,116.069756,WA
Rollands Plains,2441,-31.279638,152.679062,NSW
Rolleston,4702,-24.463474,148.622208,QLD
Rollingstone,4816,-19.046196,146.389786,QLD
Roma,4455,-26.571766,148.790405,QLD
Romaine,7320,-41.076839,145.906067,TAS
Romsey,3434,-37.359299,144.744019,VIC
Rookhurst,2422,-31.893845,151.879288,NSW
Rookwood,2141,-33.877728,151.060898,NSW
Rookwood,4871,-16.983074,144.264008,QLD
Rooty Hill,2766,-33.771221,150.844666,NSW
Ropeley,4343,-27.659765,152.259216,QLD
Ropers Road,2395,-31.522629,149.539902,NSW
Ropes Crossing,2760,-33.73798,150.782593,NSW
Rosa Brook,6285,-33.943939,115.186317,WA
Rosa Glen,6285,-34.014847,115.20327,WA
Rosalie Plains,4401,-27.216213,151.693298,QLD
Rosanna,3084,-37.742641,145.065552,VIC
Rose Bay,2029,-33.87542,151.265625,NSW
Rose Bay,7015,-42.856297,147.357086,TAS
Rose Bay North,2030,-33.870457,151.268311,NSW
Rose Park,5067,-34.927792,138.627518,SA
Rose River,3678,-36.871475,146.542297,VIC
Rose Valley,2534,-34.719822,150.820129,NSW
Rose Valley,2630,-36.123932,149.257217,NSW
Rosebank,2480,-28.677738,153.387665,NSW
Roseberg,2793,-33.864124,149.068481,NSW
Roseberry,2474,-28.493872,152.906662,NSW
Roseberry Creek,2474,-28.474339,152.818024,NSW
Rosebery,832,-12.501118,130.98851,NT
Rosebery,1445,51.686344,-3.028007,NSW
Rosebery,2018,-33.922516,151.204086,NSW
Rosebery,3395,-35.83403,142.422653,VIC
Rosebery,7470,-41.804138,145.542603,TAS
Rosebery Heights,832,-12.502,130.988327,NT
Rosebrook,2320,-32.648884,151.509476,NSW
Rosebrook,3285,-38.349972,142.261871,VIC
Rosebud,3939,-38.361019,144.89006,VIC
Rosebud Plaza,3939,-38.359596,144.906082,VIC
Rosebud West,3940,-38.374531,144.878616,VIC
Rosedale,2536,-35.816418,150.22171,NSW
Rosedale,3847,-38.154186,146.790115,VIC
Rosedale,4674,-24.628035,151.914139,QLD
Rosedale,5350,-34.565331,138.832962,SA
Rosegarland,7140,-42.702572,146.942017,TAS
Rosehill,2142,-33.823833,151.021027,NSW
Rosehill,4370,-28.185818,152.006714,QLD
Roselands,2196,-33.935974,151.069626,NSW
Rosella,4740,-21.236872,149.147156,QLD
Rosemeadow,2560,-34.100639,150.797913,NSW
Rosemeath,2632,-36.958538,149.249649,NSW
Rosemount,4560,-26.623041,152.988342,QLD
Roseneath,4811,-19.359495,146.826172,QLD
Rosenthal Heights,4370,-28.241014,152.01593,QLD
Roses Gap,3385,-36.973164,142.437851,VIC
Rosetown,5275,-36.823982,139.862671,SA
Rosetta,7010,-42.821053,147.262711,TAS
Rosevale,4340,-27.865713,152.488266,QLD
Rosevale,7292,-41.417339,146.92627,TAS
Rosevears,7277,-41.345337,147.022644,TAS
Roseville,2069,-33.784008,151.177536,NSW
Roseville Chase,2069,-33.778458,151.195175,NSW
Rosewater,5013,-34.851597,138.521484,SA
Rosewater East,5013,-34.851597,138.521484,SA
Rosewhite,3737,-36.58427,146.876083,VIC
Rosewood,2446,-31.462711,152.689651,NSW
Rosewood,2652,-35.673607,147.864304,NSW
Rosewood,4340,-27.63809,152.591843,QLD
Roseworthy,5371,-34.537277,138.750137,SA
Roslyn,2580,-34.500526,149.607254,NSW
Roslynmead,3564,-36.129494,144.507507,VIC
Rosny,7018,-42.872406,147.354813,TAS
Rosny Park,7018,-42.866646,147.370667,TAS
Ross,870,-23.735544,133.87056,NT
Ross,7209,-42.027962,147.492859,TAS
Ross Creek,3351,-37.634663,143.754379,VIC
Ross Creek,4570,-26.100212,152.746323,QLD
Ross River,4816,-19.422129,146.835785,QLD
Rossarden,7213,-41.668713,147.746704,TAS
Rossbridge,3377,-37.486431,142.849106,VIC
Rossglen,2439,-31.664375,152.734863,NSW
Rossgole,2336,-32.150448,150.73671,NSW
Rossi,2621,-35.486691,149.513458,NSW
Rosslea,4812,-19.298803,146.798157,QLD
Rosslyn,4703,-23.166332,150.779633,QLD
Rosslyn Park,5072,-34.924561,138.670044,SA
Rossmore,2171,-33.94577,150.771164,NSW
Rossmore,2557,-33.94577,150.771164,NSW
Rossmore,6401,-31.411291,116.765198,WA
Rossmoya,4702,-23.047535,150.47963,QLD
Rossmoyne,6148,-32.038658,115.867996,WA
Rossvale,4356,-27.630785,151.577621,QLD
Rossville,4895,-15.692828,145.226654,QLD
Rostrevor,5073,-34.895893,138.674911,SA
Rostron,3477,-36.778233,143.180954,VIC
Rothbury,2320,-32.714211,151.327454,NSW
Rothsay,6620,-29.289148,116.882286,WA
Rothwell,4022,-27.214966,153.055969,QLD
Roto,2675,-33.050613,145.46492,NSW
Rottnest Island,6161,-32.003517,115.514816,WA
Rouchel,2336,-32.148842,150.995499,NSW
Rouchel Brook,2336,-32.14146,151.073563,NSW
Roughit,2330,-32.581551,151.248428,NSW
Round Corner,2158,-31.937166,141.519073,NSW
